TransactionID,CustomerID,TransactionDate,Year,Quarter,MonthNumber,MonthName,YearMonth,MonthStart,Season,TransactionType,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,RateToUSD,FXRateDate,RateSource,AmountOriginal,AmountUSD,CreditCardFeesOriginal,CreditCardFeesUSD,InsuranceFeesOriginal,InsuranceFeesUSD,LatePaymentAmountOriginal,LatePaymentAmountUSD,TotalFeesOriginal,TotalFeesUSD,FeeRate,HasFeeFriction,HasLatePayment,CustomerScore,CreditScoreBand,MonthlyIncome,MonthlyIncomeBand,CustomerSegment,TransactionValueBandUSD,RecommendedOffer,FeeBurdenZScore,HighFeeBurdenFlag
11840,4145,2024-10-02,2024,Q4,10,Oct,2024-10,2024-10-01,Autumn,Loan Payment,Credit Card,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,1.1071,2024-10-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3905.737440485561,4324.04,49.93,55.28,0.0,0.0,189.18,209.44,239.11,264.72,0.061221,True,True,539,Poor,9337.08,6k-10k,High Income Segment,1k-5k,Exclusive Platinum Package,4.2553,True
734,2646,2023-06-16,2023,Q2,6,Jun,2023-06,2023-06-01,Summer,Loan Payment,Loan,Business,Valencia,39.4699,-0.3763,Mobile,EUR,1.0966,2023-06-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6976.120853828174,7650.01,0.0,0.0,98.66,108.19,142.61,156.39,241.27,264.58,0.034586,True,True,598,Fair,1282.89,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,4.288,True
18794,7417,2024-03-05,2024,Q1,3,Mar,2024-03,2024-03-01,Spring,Loan Payment,Loan,Business,Malaga,36.7213,-4.4214,Online,EUR,1.0849,2024-03-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1912.474290818401,2074.84,0.0,0.0,96.85,105.07,146.45,158.88,243.3,263.95,0.127215,True,True,411,Poor,3489.11,3k-6k,Middle Income Segment,1k-5k,Personal Loan Cashback Offer,4.2603,True
6281,4072,2024-11-25,2024,Q4,11,Nov,2024-11,2024-11-01,Autumn,Loan Payment,Loan,Gold,Valencia,39.4699,-0.3763,ATM,EUR,1.0495,2024-11-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",11937.50589127649,12528.41,0.0,0.0,81.85,85.9,169.34,177.72,251.19,263.62,0.021042,True,True,660,Fair,1941.17,Under 3k,Low Income Segment,10k+,Financial Literacy Program Access,4.2702,True
8454,2388,2023-11-21,2023,Q4,11,Nov,2023-11,2023-11-01,Autumn,Loan Payment,Loan,Platinum,Madrid,40.4168,-3.7038,Online,EUR,1.0955,2023-11-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3502.022676245541,3836.47,0.0,0.0,61.1,66.94,179.05,196.15,240.15,263.09,0.068576,True,True,574,Poor,7514.67,6k-10k,High Income Segment,1k-5k,Premium Investment Services,4.2253,True
17814,3101,2023-04-10,2023,Q2,4,Apr,2023-04,2023-04-01,Spring,Loan Payment,Loan,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,1.0915,2023-04-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",12321.53293402665,13448.95,0.0,0.0,56.91,62.12,183.95,200.78,240.86,262.9,0.019548,True,True,731,Good,9003.61,6k-10k,High Income Segment,10k+,Premium Investment Services,4.2218,True
2360,7299,2023-04-30,2023,Q2,4,Apr,2023-04,2023-04-01,Spring,Loan Payment,Credit Card,Standard,Malaga,36.7213,-4.4214,ATM,EUR,1.0981,2023-04-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9455.96399065133,10383.59,42.65,46.83,0.0,0.0,195.49,214.67,238.14,261.5,0.025184,True,True,303,Poor,9103.17,6k-10k,High Income Segment,10k+,Exclusive Platinum Package,4.196,True
14798,7092,2024-01-31,2024,Q1,1,Jan,2024-01,2024-01-01,Winter,Loan Payment,Loan,Platinum,Malaga,36.7213,-4.4214,Online,EUR,1.0837,2024-01-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2273.530981177999,2463.83,0.0,0.0,65.23,70.69,175.24,189.91,240.47,260.6,0.10577,True,True,636,Fair,3777.19,3k-6k,Middle Income Segment,1k-5k,Personal Loan Cashback Offer,4.1981,True
9530,9401,2023-09-19,2023,Q3,9,Sep,2023-09,2023-09-01,Autumn,Loan Payment,Loan,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,1.0713,2023-09-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5787.287161752775,6199.92,0.0,0.0,66.12,70.83,176.31,188.88,242.43,259.71,0.041889,True,True,662,Fair,9807.78,6k-10k,High Income Segment,5k-10k,Premium Investment Services,4.163,True
14504,2212,2024-10-15,2024,Q4,10,Oct,2024-10,2024-10-01,Autumn,Loan Payment,Loan,Gold,Valencia,39.4699,-0.3763,Online,EUR,1.0903,2024-10-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",10994.23147445959,11987.01,0.0,0.0,91.09,99.32,146.8,160.06,237.89,259.38,0.021638,True,True,663,Fair,9085.78,6k-10k,High Income Segment,10k+,Premium Investment Services,4.1569,True
10909,5561,2024-01-13,2024,Q1,1,Jan,2024-01,2024-01-01,Winter,Loan Payment,Loan,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,1.0942,2024-01-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9426.436633566645,10314.41,0.0,0.0,75.72,82.85,161.04,176.21,236.76,259.06,0.025116,True,True,432,Poor,6344.83,6k-10k,Middle Income Segment,10k+,Personal Loan Cashback Offer,4.1695,True
5862,2410,2024-09-17,2024,Q3,9,Sep,2024-09,2024-09-01,Autumn,Loan Payment,Loan,Standard,Malaga,36.7213,-4.4214,Branch,EUR,1.1139,2024-09-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5586.141373251607,6222.4,0.0,0.0,32.07,35.72,199.65,222.39,231.72,258.11,0.041481,True,True,712,Good,6074.02,6k-10k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,4.1518,True
17903,3655,2023-03-14,2023,Q1,3,Mar,2023-03,2023-03-01,Spring,Loan Payment,Credit Card,Platinum,Malaga,36.7213,-4.4214,Online,EUR,1.0737,2023-03-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1915.763397820479,2056.96,39.95,42.89,0.0,0.0,199.91,214.64,239.86,257.53,0.125199,True,True,353,Poor,6024.53,6k-10k,Middle Income Segment,1k-5k,Gold Card with Travel Benefits,4.1411,True
102,9110,2023-04-01,2023,Q2,4,Apr,2023-04,2023-04-01,Spring,Loan Payment,Loan,Gold,Murcia,37.9847,-1.1287,Online,EUR,1.0875,2023-03-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2223.654275473728,2418.22,0.0,0.0,78.06,84.89,158.43,172.29,236.49,257.18,0.106351,True,True,353,Poor,4587.56,3k-6k,Middle Income Segment,1k-5k,Personal Loan Cashback Offer,4.1346,True
6311,9793,2023-11-01,2023,Q4,11,Nov,2023-11,2023-11-01,Autumn,Loan Payment,Loan,Business,Bilbao,43.263,-2.935,Mobile,EUR,1.0537,2023-11-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3263.640084058261,3438.9,0.0,0.0,94.45,99.52,149.48,157.51,243.93,257.03,0.074742,True,True,459,Poor,1169.99,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,4.1479,True
17143,2584,2024-06-30,2024,Q2,6,Jun,2024-06,2024-06-01,Summer,Loan Payment,Loan,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,1.0705,2024-06-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2751.475724188833,2945.45,0.0,0.0,99.15,106.14,140.88,150.81,240.03,256.95,0.087236,True,True,506,Poor,8855.84,6k-10k,High Income Segment,1k-5k,Premium Investment Services,4.1121,True
18773,4331,2025-04-06,2025,Q2,4,Apr,2025-04,2025-04-01,Spring,Loan Payment,Loan,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,1.1057,2025-04-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4511.079215746345,4987.9,0.0,0.0,56.67,62.66,175.41,193.95,232.08,256.61,0.051447,True,True,842,Exceptional,2786.59,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,4.1401,True
19938,3180,2024-08-13,2024,Q3,8,Aug,2024-08,2024-08-01,Summer,Loan Payment,Loan,Student,Bilbao,43.263,-2.935,Branch,EUR,1.0931,2024-08-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2651.734729186988,2898.61,0.0,0.0,90.58,99.01,143.92,157.32,234.5,256.33,0.088432,True,True,618,Fair,1290.38,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,4.135,True
13162,7329,2024-09-17,2024,Q3,9,Sep,2024-09,2024-09-01,Autumn,Loan Payment,Loan,Business,Zaragoza,41.6488,-0.8891,Online,EUR,1.1139,2024-09-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5075.255903272032,5653.33,0.0,0.0,47.24,52.62,182.48,203.26,229.72,255.88,0.045262,True,True,483,Poor,1909.84,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,4.1266,True
415,6387,2023-12-19,2023,Q4,12,Dec,2023-12,2023-12-01,Winter,Loan Payment,Loan,Gold,Seville,37.3891,-5.9845,ATM,EUR,1.0962,2023-12-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4083.706497214849,4476.56,0.0,0.0,33.28,36.48,199.91,219.14,233.19,255.62,0.057102,True,True,821,Exceptional,9698.62,6k-10k,High Income Segment,1k-5k,Premium Investment Services,4.0876,True
11027,5216,2024-05-26,2024,Q2,5,May,2024-05,2024-05-01,Spring,Loan Payment,Loan,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,1.084,2024-05-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6250.890955027878,6775.97,0.0,0.0,99.12,107.45,136.66,148.14,235.78,255.59,0.03772,True,True,584,Fair,2947.57,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,4.1212,True
2673,4807,2024-05-03,2024,Q2,5,May,2024-05,2024-05-01,Spring,Loan Payment,Credit Card,Business,Barcelona,41.3874,2.1686,ATM,EUR,1.0744,2024-05-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2483.283606668339,2668.04,47.71,51.26,0.0,0.0,190.17,204.32,237.88,255.58,0.095793,True,True,699,Good,9676.17,6k-10k,High Income Segment,1k-5k,Exclusive Platinum Package,4.0868,True
7719,4688,2023-08-14,2023,Q3,8,Aug,2023-08,2023-08-01,Summer,Loan Payment,Credit Card,Business,Seville,37.3891,-5.9845,Mobile,EUR,1.093,2023-08-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5219.902616193568,5705.35,39.34,43.0,0.0,0.0,193.85,211.88,233.19,254.88,0.044674,True,True,535,Poor,7219.88,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,4.0739,True
11934,8407,2024-09-23,2024,Q3,9,Sep,2024-09,2024-09-01,Autumn,Loan Payment,Loan,Standard,Valencia,39.4699,-0.3763,Mobile,USD,1.0,2024-09-23,Native USD; no conversion applied,11597.03560322151,11597.04,0.0,0.0,70.98,70.98,182.39,182.39,253.37,253.37,0.021848,True,True,565,Poor,8506.57,6k-10k,High Income Segment,10k+,Premium Investment Services,4.0461,True
12006,7071,2023-12-28,2023,Q4,12,Dec,2023-12,2023-12-01,Winter,Loan Payment,Loan,Business,Barcelona,41.3874,2.1686,ATM,USD,1.0,2023-12-28,Native USD; no conversion applied,3884.460418938412,3884.46,0.0,0.0,71.55,71.55,180.55,180.55,252.1,252.1,0.0649,True,True,638,Fair,2586.55,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,4.0565,True
9661,7201,2023-11-25,2023,Q4,11,Nov,2023-11,2023-11-01,Autumn,Loan Payment,Loan,Gold,Murcia,37.9847,-1.1287,Branch,EUR,1.0916,2023-11-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8704.658495828282,9502.01,0.0,0.0,51.73,56.47,179.03,195.43,230.76,251.9,0.02651,True,True,456,Poor,9870.18,6k-10k,High Income Segment,5k-10k,Premium Investment Services,4.019,True
19169,7918,2024-11-13,2024,Q4,11,Nov,2024-11,2024-11-01,Autumn,Loan Payment,Loan,Business,Malaga,36.7213,-4.4214,Online,EUR,1.0629,2024-11-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",11031.55519299258,11725.44,0.0,0.0,77.83,82.73,159.11,169.12,236.94,251.85,0.021479,True,True,748,Very Good,8261.12,6k-10k,High Income Segment,10k+,Premium Investment Services,4.0181,True
5061,3181,2024-02-22,2024,Q1,2,Feb,2024-02,2024-02-01,Winter,Loan Payment,Loan,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,1.0844,2024-02-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3924.391582877904,4255.61,0.0,0.0,95.66,103.73,135.61,147.06,231.27,250.79,0.058932,True,True,370,Poor,3310.46,3k-6k,Middle Income Segment,1k-5k,Personal Loan Cashback Offer,4.0159,True
1055,3679,2024-07-08,2024,Q3,7,Jul,2024-07,2024-07-01,Summer,Loan Payment,Credit Card,Student,Seville,37.3891,-5.9845,Mobile,EUR,1.0835,2024-07-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5084.793661766455,5509.37,41.5,44.97,0.0,0.0,189.94,205.8,231.44,250.77,0.045517,True,True,633,Fair,1316.4,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,4.0318,True
4040,9615,2025-04-12,2025,Q2,4,Apr,2025-04,2025-04-01,Spring,Loan Payment,Loan,Student,Valencia,39.4699,-0.3763,Branch,EUR,1.1346,2025-04-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7433.926185175495,8434.53,0.0,0.0,36.1,40.96,184.71,209.57,220.81,250.53,0.029703,True,True,661,Fair,4216.99,3k-6k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,4.0111,True
10745,5553,2023-04-07,2023,Q2,4,Apr,2023-04,2023-04-01,Spring,Loan Payment,Credit Card,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,1.0915,2023-04-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3677.148700533224,4013.61,40.05,43.71,0.0,0.0,189.48,206.82,229.53,250.53,0.06242,True,True,714,Good,3910.27,3k-6k,Middle Income Segment,1k-5k,Gold Card with Travel Benefits,4.0111,True
16323,7030,2024-08-24,2024,Q3,8,Aug,2024-08,2024-08-01,Summer,Loan Payment,Credit Card,Business,Malaga,36.7213,-4.4214,ATM,EUR,1.1121,2024-08-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1749.9411937806,1946.11,33.75,37.53,0.0,0.0,190.9,212.3,224.65,249.83,0.128374,True,True,647,Fair,4965.12,3k-6k,Middle Income Segment,1k-5k,Gold Card with Travel Benefits,3.9981,True
16676,3966,2023-08-12,2023,Q3,8,Aug,2023-08,2023-08-01,Summer,Loan Payment,Loan,Student,Barcelona,41.3874,2.1686,ATM,USD,1.0,2023-08-12,Native USD; no conversion applied,4008.22716090012,4008.23,0.0,0.0,62.85,62.85,186.93,186.93,249.78,249.78,0.062317,True,True,572,Poor,3326.47,3k-6k,Middle Income Segment,1k-5k,Personal Loan Cashback Offer,3.9972,True
8368,4563,2025-02-16,2025,Q1,2,Feb,2025-02,2025-02-01,Winter,Loan Payment,Credit Card,Business,Barcelona,41.3874,2.1686,Mobile,EUR,1.0478,2025-02-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8118.587814519408,8506.66,42.49,44.52,0.0,0.0,195.76,205.12,238.25,249.64,0.029346,True,True,790,Very Good,9352.35,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,3.9773,True
3716,3103,2023-11-11,2023,Q4,11,Nov,2023-11,2023-11-01,Autumn,Loan Payment,Credit Card,Business,Malaga,36.7213,-4.4214,Online,EUR,1.0683,2023-11-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9283.68613541896,9917.76,48.42,51.73,0.0,0.0,185.25,197.9,233.67,249.63,0.02517,True,True,385,Poor,5113.0,3k-6k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,3.9944,True
1067,8368,2025-05-03,2025,Q2,5,May,2025-05,2025-05-01,Spring,Loan Payment,Credit Card,Business,Malaga,36.7213,-4.4214,ATM,EUR,1.1343,2025-05-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8823.075422834645,10008.01,27.45,31.14,0.0,0.0,192.37,218.21,219.82,249.35,0.024915,True,True,518,Poor,8050.04,6k-10k,High Income Segment,10k+,Exclusive Platinum Package,3.972,True
682,7269,2024-06-21,2024,Q2,6,Jun,2024-06,2024-06-01,Summer,Loan Payment,Credit Card,Business,Seville,37.3891,-5.9845,Online,EUR,1.0688,2024-06-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6370.397471592529,6808.68,49.86,53.29,0.0,0.0,181.45,193.93,231.31,247.22,0.03631,True,True,678,Good,2988.95,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,3.966,True
3292,4277,2024-02-15,2024,Q1,2,Feb,2024-02,2024-02-01,Winter,Loan Payment,Credit Card,Gold,Murcia,37.9847,-1.1287,Branch,EUR,1.0743,2024-02-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3898.616661594448,4188.28,48.12,51.7,0.0,0.0,181.95,195.47,230.07,247.17,0.059015,True,True,413,Poor,3303.56,3k-6k,Middle Income Segment,1k-5k,Gold Card with Travel Benefits,3.9487,True
18362,8394,2025-05-09,2025,Q2,5,May,2025-05,2025-05-01,Spring,Loan Payment,Loan,Standard,Valencia,39.4699,-0.3763,Branch,EUR,1.1252,2025-05-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",676.8183290863416,761.56,0.0,0.0,83.66,94.13,135.79,152.79,219.45,246.92,0.324229,True,True,751,Very Good,3100.44,3k-6k,Middle Income Segment,Under 1k,Personal Loan Cashback Offer,3.9441,True
4263,9069,2023-10-16,2023,Q4,10,Oct,2023-10,2023-10-01,Autumn,Loan Payment,Credit Card,Standard,Bilbao,43.263,-2.935,Online,USD,1.0,2023-10-16,Native USD; no conversion applied,2866.416723653064,2866.42,48.22,48.22,0.0,0.0,198.42,198.42,246.64,246.64,0.086045,True,True,804,Exceptional,6756.88,6k-10k,Middle Income Segment,1k-5k,Gold Card with Travel Benefits,3.9389,True
4223,2895,2024-12-24,2024,Q4,12,Dec,2024-12,2024-12-01,Winter,Loan Payment,Credit Card,Business,Bilbao,43.263,-2.935,Branch,EUR,1.0395,2024-12-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3755.408799307664,3903.75,44.35,46.1,0.0,0.0,192.83,200.45,237.18,246.55,0.063157,True,True,737,Good,2301.63,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,3.9535,True
13624,1098,2023-02-14,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Loan Payment,Loan,Gold,Bilbao,43.263,-2.935,ATM,EUR,1.0759,2023-02-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2966.105730363599,3191.23,0.0,0.0,88.16,94.85,140.61,151.28,228.77,246.13,0.077127,True,True,517,Poor,7168.83,6k-10k,High Income Segment,1k-5k,Premium Investment Services,3.9126,True
19188,9873,2023-07-28,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Loan Payment,Credit Card,Platinum,Madrid,40.4168,-3.7038,Online,EUR,1.101,2023-07-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2412.574663531179,2656.24,27.74,30.54,0.0,0.0,195.77,215.54,223.51,246.08,0.092642,True,True,438,Poor,6077.24,6k-10k,Middle Income Segment,1k-5k,Gold Card with Travel Benefits,3.9285,True
5677,2008,2023-07-04,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Loan Payment,Loan,Student,Murcia,37.9847,-1.1287,ATM,EUR,1.0895,2023-07-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1180.390535521028,1286.04,0.0,0.0,44.7,48.7,181.12,197.33,225.82,246.03,0.191308,True,True,682,Good,2862.66,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,3.9439,True
12412,3996,2024-07-03,2024,Q3,7,Jul,2024-07,2024-07-01,Summer,Loan Payment,Loan,Standard,Murcia,37.9847,-1.1287,Mobile,EUR,1.0758,2024-07-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1443.034786395425,1552.42,0.0,0.0,88.07,94.75,140.36,151.0,228.43,245.75,0.158301,True,True,583,Fair,6096.25,6k-10k,Middle Income Segment,1k-5k,Personal Loan Cashback Offer,3.9224,True
15475,7066,2023-03-12,2023,Q1,3,Mar,2023-03,2023-03-01,Spring,Loan Payment,Loan,Gold,Bilbao,43.263,-2.935,Online,EUR,1.0586,2023-03-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9204.903105268011,9744.31,0.0,0.0,73.64,77.96,158.49,167.78,232.13,245.74,0.025219,True,True,755,Very Good,2027.53,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,3.9385,True
11863,9031,2024-04-26,2024,Q2,4,Apr,2024-04,2024-04-01,Spring,Loan Payment,Credit Card,Standard,Bilbao,43.263,-2.935,ATM,EUR,1.0714,2024-04-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6865.506792897936,7355.7,40.97,43.9,0.0,0.0,188.17,201.61,229.14,245.51,0.033377,True,True,444,Poor,5629.44,3k-6k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,3.9179,True
14407,6495,2023-02-25,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Loan Payment,Loan,Platinum,Valencia,39.4699,-0.3763,Online,EUR,1.057,2023-02-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",10126.17564941676,10703.37,0.0,0.0,32.47,34.32,198.76,210.09,231.23,244.41,0.022835,True,True,732,Good,5731.63,3k-6k,Middle Income Segment,10k+,Personal Loan Cashback Offer,3.8975,True
1653,4553,2023-01-16,2023,Q1,1,Jan,2023-01,2023-01-01,Winter,Loan Payment,Credit Card,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,1.0812,2023-01-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8265.493004307345,8936.65,31.43,33.98,0.0,0.0,194.62,210.42,226.05,244.4,0.027348,True,True,645,Fair,6054.86,6k-10k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,3.8973,True
14607,2776,2023-08-27,2023,Q3,8,Aug,2023-08,2023-08-01,Summer,Loan Payment,Loan,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,1.0808,2023-08-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8389.865336823954,9067.77,0.0,0.0,54.63,59.04,171.12,184.95,225.75,243.99,0.026907,True,True,532,Poor,2656.67,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,3.9061,True
11049,7942,2024-01-26,2024,Q1,1,Jan,2024-01,2024-01-01,Winter,Loan Payment,Credit Card,Student,Seville,37.3891,-5.9845,Online,EUR,1.0871,2024-01-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6414.452400336445,6973.15,39.33,42.76,0.0,0.0,185.01,201.12,224.34,243.88,0.034974,True,True,569,Poor,7490.94,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,3.8711,True
8025,5512,2024-11-08,2024,Q4,11,Nov,2024-11,2024-11-01,Autumn,Loan Payment,Credit Card,Standard,Bilbao,43.263,-2.935,Mobile,EUR,1.0772,2024-11-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5427.931085226786,5846.97,42.83,46.14,0.0,0.0,183.43,197.59,226.26,243.73,0.041685,True,True,429,Poor,5505.62,3k-6k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,3.8849,True
18636,2345,2023-10-09,2023,Q4,10,Oct,2023-10,2023-10-01,Autumn,Loan Payment,Credit Card,Business,Madrid,40.4168,-3.7038,Mobile,EUR,1.0531,2023-10-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7052.573958134925,7427.07,40.01,42.13,0.0,0.0,191.28,201.44,231.29,243.57,0.032795,True,True,645,Fair,8398.32,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,3.8654,True
6950,6002,2025-02-08,2025,Q1,2,Feb,2025-02,2025-02-01,Winter,Loan Payment,Credit Card,Platinum,Valencia,39.4699,-0.3763,Online,EUR,1.0377,2025-02-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3222.201354676867,3343.68,42.5,44.1,0.0,0.0,192.19,199.44,234.69,243.54,0.072836,True,True,543,Poor,9438.7,6k-10k,High Income Segment,1k-5k,Exclusive Platinum Package,3.8648,True
7298,7843,2023-02-12,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Loan Payment,Loan,Student,Valencia,39.4699,-0.3763,Branch,EUR,1.069,2023-02-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9709.766617999248,10379.74,0.0,0.0,81.0,86.59,146.45,156.56,227.45,243.15,0.023425,True,True,753,Very Good,4258.69,3k-6k,Middle Income Segment,10k+,Personal Loan Cashback Offer,3.8741,True
305,1154,2023-07-19,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Loan Payment,Loan,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,1.1222,2023-07-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8533.237584961176,9576.0,0.0,0.0,53.18,59.68,162.95,182.86,216.13,242.54,0.025328,True,True,321,Poor,8622.67,6k-10k,High Income Segment,5k-10k,Premium Investment Services,3.8464,True
10284,9559,2023-07-03,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Loan Payment,Loan,Platinum,Valencia,39.4699,-0.3763,Online,USD,1.0,2023-07-03,Native USD; no conversion applied,324.3289593480889,324.33,0.0,0.0,86.6,86.6,155.63,155.63,242.23,242.23,0.746863,True,True,668,Fair,2913.82,Under 3k,Low Income Segment,Under 1k,Financial Literacy Program Access,3.8734,True
8411,8678,2023-02-05,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Loan Payment,Credit Card,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,1.0937,2023-02-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5823.730972354355,6369.41,31.59,34.55,0.0,0.0,189.41,207.16,221.0,241.71,0.037949,True,True,320,Poor,8768.42,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,3.8311,True
