TransactionID,CustomerID,TransactionDate,Year,Quarter,MonthNumber,MonthName,YearMonth,MonthStart,Season,TransactionType,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,RateToUSD,FXRateDate,RateSource,AmountOriginal,AmountUSD,CreditCardFeesOriginal,CreditCardFeesUSD,InsuranceFeesOriginal,InsuranceFeesUSD,LatePaymentAmountOriginal,LatePaymentAmountUSD,TotalFeesOriginal,TotalFeesUSD,FeeRate,HasFeeFriction,HasLatePayment,CustomerScore,CreditScoreBand,MonthlyIncome,MonthlyIncomeBand,CustomerSegment,TransactionValueBandUSD,RecommendedOffer,FeeBurdenZScore,HighFeeBurdenFlag
4472,2384,2023-08-24,2023,Q3,8,Aug,2023-08,2023-08-01,Summer,Withdrawal,Loan,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,1.084,2023-08-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7812.539674605504,8468.79,0.0,0.0,17.39,18.85,0.0,0.0,17.39,18.85,0.002226,True,False,423,Poor,7813.74,6k-10k,High Income Segment,5k-10k,Premium Investment Services,-0.2778,False
4473,9745,2023-06-03,2023,Q2,6,Jun,2023-06,2023-06-01,Summer,Deposit,Loan,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,1.0763,2023-06-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",11070.89036941059,11915.6,0.0,0.0,74.16,79.82,0.0,0.0,74.16,79.82,0.006699,True,False,609,Fair,3608.87,3k-6k,Middle Income Segment,10k+,Personal Loan Cashback Offer,0.8417,False
4474,3350,2023-02-06,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Withdrawal,Checking Account,Student,Valencia,39.4699,-0.3763,Online,EUR,1.0776,2023-02-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2252.604124968354,2427.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,529,Poor,8196.02,6k-10k,High Income Segment,1k-5k,Premium Investment Services,-0.6253,False
4475,2269,2024-04-11,2024,Q2,4,Apr,2024-04,2024-04-01,Spring,Card Payment,Credit Card,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,1.0729,2024-04-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5211.236393532132,5591.14,30.07,32.26,0.0,0.0,0.0,0.0,30.07,32.26,0.00577,True,False,595,Fair,8337.31,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,-0.0305,False
4476,2260,2024-02-16,2024,Q1,2,Feb,2024-02,2024-02-01,Winter,Withdrawal,Loan,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,1.0768,2024-02-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5349.919235829709,5760.79,0.0,0.0,71.5,76.99,0.0,0.0,71.5,76.99,0.013364,True,False,328,Poor,6380.51,6k-10k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,0.7891,False
4477,8701,2024-12-07,2024,Q4,12,Dec,2024-12,2024-12-01,Winter,Deposit,Savings Account,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,1.0581,2024-12-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3513.716493658034,3717.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,752,Very Good,5726.73,3k-6k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.6403,False
4478,9376,2023-11-26,2023,Q4,11,Nov,2023-11,2023-11-01,Autumn,Transfer,Savings Account,Standard,Seville,37.3891,-5.9845,Mobile,EUR,1.0916,2023-11-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1973.876411073368,2154.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,471,Poor,6091.9,6k-10k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.6403,False
4479,5563,2025-03-08,2025,Q1,3,Mar,2025-03,2025-03-01,Spring,Deposit,Loan,Gold,Malaga,36.7213,-4.4214,Online,EUR,1.0857,2025-03-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",11087.44143953849,12037.64,0.0,0.0,94.14,102.21,0.0,0.0,94.14,102.21,0.008491,True,False,473,Poor,4274.67,3k-6k,Middle Income Segment,10k+,Personal Loan Cashback Offer,1.2574,False
4480,7897,2025-04-29,2025,Q2,4,Apr,2025-04,2025-04-01,Spring,Deposit,Mortgage,Student,Valencia,39.4699,-0.3763,Online,EUR,1.1373,2025-04-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7314.961277612724,8319.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,812,Exceptional,4283.7,3k-6k,Middle Income Segment,5k-10k,Mid-tier Savings Booster,-0.6403,False
4481,6672,2024-12-14,2024,Q4,12,Dec,2024-12,2024-12-01,Winter,Card Payment,Loan,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,1.0518,2024-12-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6661.054533876497,7006.1,0.0,0.0,11.53,12.13,0.0,0.0,11.53,12.13,0.001731,True,False,672,Good,8703.11,6k-10k,High Income Segment,5k-10k,Premium Investment Services,-0.4017,False
4482,6593,2023-06-05,2023,Q2,6,Jun,2023-06,2023-06-01,Summer,Transfer,Checking Account,Platinum,Barcelona,41.3874,2.1686,Online,EUR,1.069,2023-06-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3851.385132296442,4117.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,670,Good,6966.46,6k-10k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.6403,False
4483,7155,2025-03-29,2025,Q1,3,Mar,2025-03,2025-03-01,Spring,Card Payment,Credit Card,Business,Zaragoza,41.6488,-0.8891,ATM,EUR,1.0797,2025-03-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6093.880412180781,6579.56,22.6,24.4,0.0,0.0,0.0,0.0,22.6,24.4,0.003708,True,False,816,Exceptional,8079.48,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,-0.1755,False
4484,6543,2023-02-19,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Deposit,Savings Account,Platinum,Seville,37.3891,-5.9845,ATM,EUR,1.0625,2023-02-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2548.356649978985,2707.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,305,Poor,4614.92,3k-6k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.6403,False
4485,8240,2023-12-14,2023,Q4,12,Dec,2023-12,2023-12-01,Winter,Card Payment,Loan,Business,Zaragoza,41.6488,-0.8891,Online,USD,1.0,2023-12-14,Native USD; no conversion applied,11640.14536727559,11640.15,0.0,0.0,80.09,80.09,0.0,0.0,80.09,80.09,0.00688,True,False,658,Fair,8969.56,6k-10k,High Income Segment,10k+,Premium Investment Services,0.8513,False
4486,5683,2023-12-13,2023,Q4,12,Dec,2023-12,2023-12-01,Winter,Loan Payment,Credit Card,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,1.0787,2023-12-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1291.042206891263,1392.65,17.41,18.78,0.0,0.0,28.52,30.76,45.93,49.54,0.035572,True,True,729,Good,3250.53,3k-6k,Middle Income Segment,1k-5k,Gold Card with Travel Benefits,0.2795,False
4487,2881,2024-08-19,2024,Q3,8,Aug,2024-08,2024-08-01,Summer,Loan Payment,Credit Card,Platinum,Madrid,40.4168,-3.7038,Online,USD,1.0,2024-08-19,Native USD; no conversion applied,140.9875095281547,140.99,21.07,21.07,0.0,0.0,165.9,165.9,186.97,186.97,1.326122,True,True,826,Exceptional,7340.98,6k-10k,High Income Segment,Under 1k,Exclusive Platinum Package,2.8219,True
4488,9713,2024-04-19,2024,Q2,4,Apr,2024-04,2024-04-01,Spring,Loan Payment,Loan,Standard,Seville,37.3891,-5.9845,ATM,USD,1.0,2024-04-19,Native USD; no conversion applied,6484.65464392365,6484.65,0.0,0.0,75.88,75.88,71.0,71.0,146.88,146.88,0.02265,True,True,310,Poor,9391.95,6k-10k,High Income Segment,5k-10k,Premium Investment Services,2.0827,True
4489,4809,2023-06-09,2023,Q2,6,Jun,2023-06,2023-06-01,Summer,Withdrawal,Credit Card,Student,Seville,37.3891,-5.9845,Branch,EUR,1.078,2023-06-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7481.375916661688,8064.92,18.83,20.3,0.0,0.0,0.0,0.0,18.83,20.3,0.002517,True,False,448,Poor,5303.8,3k-6k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,-0.2634,False
4490,6807,2025-05-11,2025,Q2,5,May,2025-05,2025-05-01,Spring,Fee,Savings Account,Student,Murcia,37.9847,-1.1287,Mobile,EUR,1.1252,2025-05-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3234.998480361899,3640.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,615,Fair,8308.15,6k-10k,High Income Segment,1k-5k,Premium Investment Services,-0.6253,False
4491,5883,2024-05-16,2024,Q2,5,May,2024-05,2024-05-01,Spring,Card Payment,Loan,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,1.0866,2024-05-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",11954.15629265797,12989.39,0.0,0.0,67.48,73.32,0.0,0.0,67.48,73.32,0.005645,True,False,800,Exceptional,4967.76,3k-6k,Middle Income Segment,10k+,Personal Loan Cashback Offer,0.721,False
4492,8206,2023-01-24,2023,Q1,1,Jan,2023-01,2023-01-01,Winter,Deposit,Mortgage,Platinum,Seville,37.3891,-5.9845,ATM,EUR,1.0858,2023-01-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2728.098820883411,2962.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,598,Fair,9295.71,6k-10k,High Income Segment,1k-5k,Exclusive Platinum Package,-0.6253,False
4493,5155,2023-03-29,2023,Q1,3,Mar,2023-03,2023-03-01,Spring,Fee,Loan,Business,Barcelona,41.3874,2.1686,Online,USD,1.0,2023-03-29,Native USD; no conversion applied,8620.574589672116,8620.57,0.0,0.0,14.83,14.83,0.0,0.0,14.83,14.83,0.00172,True,False,811,Exceptional,5601.0,3k-6k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,-0.3649,False
4494,5673,2025-04-16,2025,Q2,4,Apr,2025-04,2025-04-01,Spring,Card Payment,Savings Account,Student,Seville,37.3891,-5.9845,Online,EUR,1.1355,2025-04-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4070.519036210564,4622.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,379,Poor,8968.26,6k-10k,High Income Segment,1k-5k,Premium Investment Services,-0.6253,False
4495,2409,2023-02-14,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Loan Payment,Loan,Standard,Valencia,39.4699,-0.3763,Branch,EUR,1.0759,2023-02-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",11325.65020203201,12185.27,0.0,0.0,32.34,34.79,142.66,153.49,175.0,188.28,0.015451,True,True,440,Poor,2257.45,Under 3k,Low Income Segment,10k+,Financial Literacy Program Access,2.8727,True
4496,6197,2023-10-23,2023,Q4,10,Oct,2023-10,2023-10-01,Autumn,Transfer,Loan,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,1.0597,2023-10-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6568.564720386051,6960.71,0.0,0.0,1.74,1.84,0.0,0.0,1.74,1.84,0.000264,True,False,646,Fair,8724.78,6k-10k,High Income Segment,5k-10k,Premium Investment Services,-0.5914,False
4497,8452,2024-05-06,2024,Q2,5,May,2024-05,2024-05-01,Spring,Loan Payment,Loan,Gold,Madrid,40.4168,-3.7038,Branch,EUR,1.0776,2024-05-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4516.381021406221,4866.85,0.0,0.0,33.53,36.13,22.47,24.21,56.0,60.34,0.012398,True,True,306,Poor,2962.41,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,0.4996,False
4498,9718,2024-06-02,2024,Q2,6,Jun,2024-06,2024-06-01,Summer,Deposit,Checking Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,1.0852,2024-05-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7450.164939677696,8084.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,617,Fair,4620.15,3k-6k,Middle Income Segment,5k-10k,Mid-tier Savings Booster,-0.6403,False
4499,3172,2023-11-18,2023,Q4,11,Nov,2023-11,2023-11-01,Autumn,Fee,Checking Account,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,1.0872,2023-11-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6173.445194445125,6711.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,432,Poor,4269.95,3k-6k,Middle Income Segment,5k-10k,Mid-tier Savings Booster,-0.6403,False
4500,1279,2024-12-09,2024,Q4,12,Dec,2024-12,2024-12-01,Winter,Fee,Savings Account,Student,Seville,37.3891,-5.9845,Branch,EUR,1.0568,2024-12-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2351.238364290121,2484.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,714,Good,8009.23,6k-10k,High Income Segment,1k-5k,Premium Investment Services,-0.6253,False
4501,4977,2024-12-06,2024,Q4,12,Dec,2024-12,2024-12-01,Winter,Card Payment,Credit Card,Standard,Madrid,40.4168,-3.7038,Mobile,USD,1.0,2024-12-06,Native USD; no conversion applied,6372.6569495099,6372.66,6.34,6.34,0.0,0.0,0.0,0.0,6.34,6.34,0.000995,True,False,537,Poor,3247.09,3k-6k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,-0.5226,False
4502,3669,2024-09-12,2024,Q3,9,Sep,2024-09,2024-09-01,Autumn,Withdrawal,Loan,Business,Madrid,40.4168,-3.7038,ATM,USD,1.0,2024-09-12,Native USD; no conversion applied,3467.877557827133,3467.88,0.0,0.0,8.4,8.4,0.0,0.0,8.4,8.4,0.002422,True,False,609,Fair,4025.02,3k-6k,Middle Income Segment,1k-5k,Personal Loan Cashback Offer,-0.4843,False
4503,8825,2023-10-23,2023,Q4,10,Oct,2023-10,2023-10-01,Autumn,Transfer,Loan,Platinum,Valencia,39.4699,-0.3763,Branch,EUR,1.0597,2023-10-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7638.908643346224,8094.95,0.0,0.0,66.14,70.09,0.0,0.0,66.14,70.09,0.008658,True,False,475,Poor,2485.74,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,0.6805,False
4504,4981,2024-11-04,2024,Q4,11,Nov,2024-11,2024-11-01,Autumn,Loan Payment,Checking Account,Business,Barcelona,41.3874,2.1686,Online,EUR,1.0904,2024-11-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4214.689512360606,4595.7,0.0,0.0,0.0,0.0,100.88,110.0,100.88,110.0,0.023935,True,True,826,Exceptional,7246.62,6k-10k,High Income Segment,1k-5k,Premium Investment Services,1.4028,False
4505,5769,2025-04-14,2025,Q2,4,Apr,2025-04,2025-04-01,Spring,Transfer,Mortgage,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,1.1377,2025-04-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",598.7677392393061,681.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,497,Poor,8849.59,6k-10k,High Income Segment,Under 1k,Exclusive Platinum Package,-0.6253,False
4506,6247,2024-06-04,2024,Q2,6,Jun,2024-06,2024-06-01,Summer,Deposit,Checking Account,Business,Valencia,39.4699,-0.3763,Branch,EUR,1.0865,2024-06-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6752.06531913972,7336.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,509,Poor,9435.46,6k-10k,High Income Segment,5k-10k,Premium Investment Services,-0.6253,False
4507,5427,2024-06-02,2024,Q2,6,Jun,2024-06,2024-06-01,Summer,Withdrawal,Credit Card,Business,Zaragoza,41.6488,-0.8891,ATM,EUR,1.0852,2024-05-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4799.698411300442,5208.63,29.64,32.17,0.0,0.0,0.0,0.0,29.64,32.17,0.006176,True,False,815,Exceptional,2726.66,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,-0.0229,False
4508,7135,2024-12-03,2024,Q4,12,Dec,2024-12,2024-12-01,Winter,Loan Payment,Loan,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,1.0512,2024-12-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5963.066231370742,6268.38,0.0,0.0,37.12,39.02,12.8,13.46,49.92,52.48,0.008372,True,True,821,Exceptional,4403.83,3k-6k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,0.3341,False
4509,6573,2023-09-04,2023,Q3,9,Sep,2023-09,2023-09-01,Autumn,Deposit,Loan,Standard,Bilbao,43.263,-2.935,Online,EUR,1.0801,2023-09-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3528.072297497113,3810.67,0.0,0.0,99.24,107.19,0.0,0.0,99.24,107.19,0.028129,True,False,679,Good,9132.16,6k-10k,High Income Segment,1k-5k,Premium Investment Services,1.3509,False
4510,5131,2023-02-07,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Transfer,Savings Account,Gold,Barcelona,41.3874,2.1686,Online,USD,1.0,2023-02-07,Native USD; no conversion applied,983.6011911856074,983.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,711,Good,6332.3,6k-10k,Middle Income Segment,Under 1k,Mid-tier Savings Booster,-0.6403,False
4511,8189,2024-08-15,2024,Q3,8,Aug,2024-08,2024-08-01,Summer,Withdrawal,Mortgage,Platinum,Seville,37.3891,-5.9845,Online,EUR,1.1011,2024-08-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4351.965392848668,4791.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,592,Fair,4665.08,3k-6k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.6403,False
4512,5535,2023-05-04,2023,Q2,5,May,2023-05,2023-05-01,Spring,Loan Payment,Savings Account,Standard,Bilbao,43.263,-2.935,Online,USD,1.0,2023-05-04,Native USD; no conversion applied,3243.892197234799,3243.89,0.0,0.0,0.0,0.0,5.19,5.19,5.19,5.19,0.0016,True,True,350,Poor,3407.26,3k-6k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.5439,False
4513,3776,2024-01-23,2024,Q1,1,Jan,2024-01,2024-01-01,Winter,Transfer,Mortgage,Standard,Valencia,39.4699,-0.3763,Online,EUR,1.0872,2024-01-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1468.415822363811,1596.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,542,Poor,1637.02,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,-0.6196,False
4514,8697,2024-04-22,2024,Q2,4,Apr,2024-04,2024-04-01,Spring,Loan Payment,Mortgage,Standard,Valencia,39.4699,-0.3763,Branch,EUR,1.0632,2024-04-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4969.596416761167,5283.67,0.0,0.0,0.0,0.0,19.06,20.26,19.06,20.26,0.003834,True,True,536,Poor,9900.27,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,-0.2518,False
4515,9386,2024-03-30,2024,Q1,3,Mar,2024-03,2024-03-01,Spring,Withdrawal,Mortgage,Student,Malaga,36.7213,-4.4214,ATM,EUR,1.0811,2024-03-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",14583.46463926098,15766.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,550,Poor,6098.24,6k-10k,Middle Income Segment,10k+,Mid-tier Savings Booster,-0.6403,False
4516,1662,2023-09-23,2023,Q3,9,Sep,2023-09,2023-09-01,Autumn,Withdrawal,Mortgage,Platinum,Barcelona,41.3874,2.1686,Online,EUR,1.0647,2023-09-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4056.60449863325,4319.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,328,Poor,5937.02,3k-6k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.6403,False
4517,9671,2023-04-26,2023,Q2,4,Apr,2023-04,2023-04-01,Spring,Transfer,Savings Account,Platinum,Barcelona,41.3874,2.1686,Online,EUR,1.1039,2023-04-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4821.900940229687,5322.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,416,Poor,2890.63,Under 3k,Low Income Segment,5k-10k,No-Fee Basic Account,-0.6196,False
4518,9044,2023-09-18,2023,Q3,9,Sep,2023-09,2023-09-01,Autumn,Loan Payment,Loan,Business,Zaragoza,41.6488,-0.8891,Branch,USD,1.0,2023-09-18,Native USD; no conversion applied,1312.488686376827,1312.49,0.0,0.0,70.04,70.04,69.16,69.16,139.2,139.2,0.106058,True,True,770,Very Good,8949.1,6k-10k,High Income Segment,1k-5k,Premium Investment Services,1.9411,False
4519,5218,2023-07-02,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Fee,Loan,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,1.0866,2023-06-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9860.998451576053,10714.96,0.0,0.0,27.25,29.61,0.0,0.0,27.25,29.61,0.002763,True,False,844,Exceptional,5385.08,3k-6k,Middle Income Segment,10k+,Personal Loan Cashback Offer,-0.0905,False
4520,6060,2025-01-02,2025,Q1,1,Jan,2025-01,2025-01-01,Winter,Deposit,Savings Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,1.0321,2025-01-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2196.234297085772,2266.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,582,Fair,1761.74,Under 3k,Low Income Segment,1k-5k,No-Fee Basic Account,-0.6196,False
4521,6874,2023-08-29,2023,Q3,8,Aug,2023-08,2023-08-01,Summer,Withdrawal,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,1.0803,2023-08-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1525.441713606185,1647.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,613,Fair,4631.44,3k-6k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.6403,False
4522,6581,2023-07-26,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Loan Payment,Credit Card,Gold,Seville,37.3891,-5.9845,Branch,EUR,1.1059,2023-07-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7704.086101512983,8519.95,42.55,47.06,0.0,0.0,124.71,137.92,167.26,184.98,0.021711,True,True,454,Poor,4188.0,3k-6k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,2.7941,True
4523,3014,2023-05-29,2023,Q2,5,May,2023-05,2023-05-01,Spring,Transfer,Mortgage,Business,Barcelona,41.3874,2.1686,Branch,EUR,1.0715,2023-05-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",118.811873605092,127.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,724,Good,4584.23,3k-6k,Middle Income Segment,Under 1k,Mid-tier Savings Booster,-0.6403,False
4524,4789,2023-04-15,2023,Q2,4,Apr,2023-04,2023-04-01,Spring,Transfer,Savings Account,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,1.1057,2023-04-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1734.81350105236,1918.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,346,Poor,4490.96,3k-6k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.6403,False
4525,8148,2023-10-05,2023,Q4,10,Oct,2023-10,2023-10-01,Autumn,Withdrawal,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,1.0526,2023-10-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9018.19966431266,9492.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,803,Exceptional,3246.51,3k-6k,Middle Income Segment,5k-10k,Mid-tier Savings Booster,-0.6403,False
4526,8766,2023-03-06,2023,Q1,3,Mar,2023-03,2023-03-01,Spring,Card Payment,Mortgage,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,1.0646,2023-03-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3452.889989637624,3675.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,512,Poor,6784.77,6k-10k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.6403,False
4527,3364,2024-08-19,2024,Q3,8,Aug,2024-08,2024-08-01,Summer,Withdrawal,Mortgage,Business,Valencia,39.4699,-0.3763,Mobile,EUR,1.1041,2024-08-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4964.664546913753,5481.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,670,Good,1827.14,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,-0.6196,False
4528,4629,2024-12-16,2024,Q4,12,Dec,2024-12,2024-12-01,Winter,Card Payment,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Branch,EUR,1.0498,2024-12-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",460.7075029807905,483.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,476,Poor,8238.7,6k-10k,High Income Segment,Under 1k,Premium Investment Services,-0.6253,False
4529,6919,2023-02-17,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Fee,Loan,Business,Valencia,39.4699,-0.3763,Branch,EUR,1.0625,2023-02-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",10595.65240305983,11257.88,0.0,0.0,15.89,16.88,0.0,0.0,15.89,16.88,0.001499,True,False,474,Poor,3960.94,3k-6k,Middle Income Segment,10k+,Personal Loan Cashback Offer,-0.3269,False
